listing_id,date
15405984,2018/1/14
15405984,2018/1/18
15405984,2018/1/23
15405984,2018/2/4
15405984,2018/2/26
15405984,2018/3/12
15405984,2018/4/6
15405984,2018/5/7
15405984,2018/5/19
15405984,2018/5/31
15405984,2018/6/16
15405984,2018/6/18
15405984,2018/7/14
15405984,2018/7/29
15405984,2018/8/15
15405984,2018/8/20
15405984,2018/8/27
15405984,2018/9/4
15405984,2018/9/10
15405984,2018/9/18
15405984,2018/9/22
15405984,2018/9/23
15405984,2018/10/5
15405984,2018/10/28
15405984,2018/11/17
15405984,2018/12/2
15405984,2019/1/10
15405984,2019/1/24
15405984,2019/1/27
15405984,2019/2/4
15405984,2019/3/14
15405984,2019/3/24
15405984,2019/3/31
15405984,2019/4/14
15405984,2019/5/11
15410074,2017/2/1
15410074,2017/2/21
15410074,2017/4/12
15410074,2017/5/20
15410074,2017/5/29
15410074,2018/5/27
15410074,2018/8/16
15410074,2019/5/1
15413078,2016/11/25
15413078,2016/11/26
15413078,2016/12/2
15413078,2017/3/9
15413078,2017/3/27
15413078,2017/4/2
15413078,2017/4/3
15413078,2017/4/16
15413078,2017/9/3
15413078,2017/11/10
15413078,2017/11/19
15413078,2018/4/30
15413078,2018/6/18
15413078,2019/4/21
15413435,2016/10/20
15413435,2016/10/29
15413435,2017/1/15
15413435,2017/1/20
15413435,2017/2/19
15413435,2017/2/21
15413435,2017/2/23
15413435,2017/2/25
15413435,2017/3/3
15413435,2017/3/17
15413435,2017/3/25
15413435,2017/4/13
15413435,2017/4/17
15413435,2017/4/26
15413435,2017/5/1
15413435,2017/5/10
15413435,2017/5/11
15413435,2017/5/20
15413435,2017/5/21
15413435,2017/5/23
15413435,2017/5/26
15413435,2017/5/27
15413435,2017/5/28
15413435,2017/6/1
15413435,2017/6/6
15413435,2017/6/7
15413435,2017/6/11
15413435,2017/6/12
15413435,2017/6/13
15413435,2017/6/16
15413435,2017/6/17
15413435,2017/6/18
15413435,2017/6/19
15413435,2017/6/21
15413435,2017/7/2
15413435,2017/8/4
15413435,2017/8/23
15413435,2017/8/24
15413435,2017/8/29
15413435,2017/9/1
15413435,2017/9/3
15413435,2017/9/24
15413435,2017/10/7
15414100,2017/7/30
15414100,2017/8/5
15414100,2017/9/24
15414100,2017/10/7
15414100,2018/1/1
15414100,2018/1/7
15414100,2018/1/14
15414100,2018/9/1
15414100,2018/10/2
15414278,2017/8/11
15414278,2017/10/8
15418650,2016/10/17
15418650,2016/11/15
15418650,2016/11/18
15418650,2016/12/4
15418650,2016/12/29
15418650,2017/1/16
15418650,2017/1/18
15418650,2017/2/2
15418650,2017/2/20
15418650,2017/3/7
15418650,2017/4/9
15418650,2017/5/14
15418650,2017/6/3
15418650,2017/7/30
15418650,2017/8/29
15418650,2018/1/6
15418650,2018/1/12
15418650,2018/1/31
15418650,2018/2/19
15418650,2018/3/31
15418650,2018/7/15
15418650,2018/10/28
15423684,2016/10/21
15423684,2018/9/4
15424719,2016/12/10
15424719,2016/12/16
15424719,2016/12/17
15424719,2016/12/25
15424719,2016/12/29
15424719,2016/12/31
15424719,2017/1/1
15424719,2017/1/2
15424719,2017/1/13
15424719,2017/1/16
15424719,2017/1/24
15424719,2017/2/2
15424719,2017/2/6
15424719,2017/3/11
15424719,2017/3/19
15424719,2017/4/14
15424719,2017/4/16
15424719,2017/5/28
15424719,2017/6/18
15424719,2017/7/2
15424719,2017/7/6
15424719,2017/7/15
15424719,2017/7/27
15424719,2017/7/31
15424719,2017/8/16
15424719,2017/8/17
15424719,2017/8/25
15424719,2017/9/15
15424719,2017/9/24
15424719,2017/10/6
15424719,2017/10/14
15424719,2017/10/15
15424719,2017/11/3
15424719,2017/11/29
15424719,2017/12/1
15424719,2017/12/10
15424719,2017/12/17
15424719,2017/12/31
15424719,2018/1/1
15424719,2018/1/7
15424719,2018/1/22
15424719,2018/1/28
15424719,2018/2/3
15424719,2018/2/22
15424719,2018/2/26
15424719,2018/3/6
15424719,2018/4/8
15424719,2018/4/14
15424719,2018/4/18
15424719,2018/4/19
15424719,2018/4/22
15424719,2018/4/28
15424719,2018/4/30
15424719,2018/5/5
15424719,2018/5/18
15424719,2018/5/25
15424719,2018/5/31
15424719,2018/6/1
15424719,2018/6/3
15424719,2018/6/24
15424719,2018/6/26
15424719,2018/7/1
15424719,2018/7/6
15424719,2018/7/8
15424719,2018/7/10
15424719,2018/7/11
15424719,2018/7/24
15424719,2018/8/3
15424719,2018/8/4
15424719,2018/8/5
15424719,2018/8/9
15424719,2018/8/15
15424719,2018/8/31
15424719,2018/9/6
15424719,2018/9/23
15424719,2018/9/24
15424719,2018/10/10
15424719,2018/10/20
15424719,2018/10/28
15424719,2018/11/1
15424719,2018/11/2
15424719,2018/11/11
15424719,2018/11/12
15424719,2018/11/28
15424719,2018/12/1
15424719,2018/12/8
15424719,2018/12/17
15424719,2018/12/23
15424719,2019/1/1
15424719,2019/1/2
15424719,2019/1/5
15424719,2019/1/6
15424719,2019/1/8
15424719,2019/1/13
15424719,2019/1/18
15424719,2019/1/19
15424719,2019/1/20
15424719,2019/1/26
15424719,2019/1/31
15424719,2019/2/7
15424719,2019/2/10
15424719,2019/2/13
15424719,2019/2/24
15424719,2019/3/7
15424719,2019/3/11
15424719,2019/3/25
15424719,2019/4/12
15424719,2019/4/13
15424719,2019/4/14
15424719,2019/4/21
15424719,2019/4/29
15424719,2019/4/30
15424719,2019/5/4
15425653,2016/10/13
15425653,2016/10/16
15425653,2016/10/21
15425653,2016/10/28
15425653,2016/11/4
15425653,2016/11/8
15425653,2016/11/24
15425653,2016/11/26
15425653,2016/12/2
15425653,2016/12/3
15425653,2016/12/7
15425653,2016/12/9
15425653,2016/12/13
15425653,2016/12/28
15425653,2016/12/30
15425653,2017/1/2
15425653,2017/1/12
15425653,2017/1/19
15425653,2017/1/26
15425653,2017/3/9
15425653,2017/4/21
15425653,2017/4/27
15425653,2017/4/30
15425653,2017/5/28
15425653,2017/6/30
15425653,2017/8/22
15425653,2017/8/27
15425653,2017/9/17
15425653,2017/9/23
15425653,2017/10/6
15425653,2017/10/19
15425653,2017/11/6
15425653,2017/11/11
15425653,2017/11/30
15425653,2017/12/7
15425653,2017/12/17
15425653,2017/12/20
15425653,2017/12/25
15425653,2017/12/30
15425653,2017/12/31
15425653,2018/1/4
15425653,2018/1/7
15425653,2018/1/10
15425653,2018/1/16
15425653,2018/1/20
15425653,2018/1/25
15425653,2018/1/28
15425653,2018/2/11
15425653,2018/3/5
15425653,2018/3/11
15425653,2018/4/3
15425653,2018/4/8
15425653,2018/5/4
15425653,2018/5/6
15425653,2018/5/14
15425653,2018/5/16
15425653,2018/5/31
15425653,2018/8/21
15425653,2018/8/23
15425653,2018/8/27
15425653,2018/9/2
15425653,2018/9/7
15425653,2018/9/16
15425653,2018/9/19
15425653,2018/9/22
15425653,2018/9/25
15425653,2018/9/27
15425653,2018/10/1
15425653,2018/10/4
15425653,2018/10/9
15425653,2018/10/16
15425653,2018/10/18
15425653,2018/10/28
15425653,2018/11/3
15425653,2018/11/15
15425653,2018/12/2
15425653,2018/12/17
15425653,2019/1/1
15425653,2019/1/19
15425653,2019/1/24
15425653,2019/2/1
15425653,2019/3/9
15425653,2019/4/5
15425653,2019/4/7
15425653,2019/4/12
15425653,2019/4/19
15425653,2019/4/25
15425653,2019/4/28
15425653,2019/5/2
15425653,2019/5/19
15425813,2017/2/5
15425813,2017/8/19
15426131,2016/12/24
15426131,2016/12/29
15426131,2017/1/7
15426131,2017/1/8
15426131,2017/3/1
15426131,2017/3/9
15426131,2017/3/10
15426131,2017/3/24
15426131,2017/3/25
15426131,2017/4/12
15426131,2017/6/30
15426131,2017/12/8
15426131,2018/1/4
15426131,2018/1/8
15426131,2018/3/4
15426131,2018/4/7
15426131,2018/7/22
15426131,2018/8/10
15426131,2018/12/21
15426131,2019/2/2
15426131,2019/3/3
15426131,2019/5/5
15426637,2016/10/28
15426637,2016/11/2
15426637,2016/11/9
15426637,2016/11/22
15426637,2016/11/25
15426637,2017/4/2
15431553,2016/10/30
15433043,2016/10/10
15433043,2016/10/12
15433043,2016/10/18
15433043,2016/10/25
15433043,2016/11/6
15433043,2016/12/9
15433043,2016/12/14
15433043,2016/12/22
15433043,2017/2/15
15433043,2017/4/3
15433043,2017/5/20
15433043,2017/5/29
15433043,2018/7/16
15433043,2018/7/21
15433043,2018/7/25
15433043,2018/7/26
15433043,2018/8/5
15433043,2018/9/3
15433043,2018/9/8
15433043,2018/9/11
15433043,2018/10/15
15433043,2019/5/6
15440669,2017/4/23
15440669,2017/5/1
15440669,2017/5/29
15440669,2018/9/2
15442769,2016/10/15
15442769,2016/12/24
15442769,2016/12/29
15442769,2017/1/3
15442769,2017/4/7
15442769,2017/4/13
15442769,2017/7/3
15442769,2017/7/12
15442769,2017/8/7
15442769,2017/10/9
15442769,2018/9/29
15442769,2018/10/26
15442769,2019/5/12
15443247,2017/8/9
15443247,2017/8/10
15443247,2017/8/13
15443247,2017/8/16
15443247,2017/8/23
15443247,2017/8/28
15443247,2017/8/29
15443247,2017/9/2
15443247,2017/9/9
15443247,2017/9/12
15443247,2017/9/14
15443247,2017/9/19
15443247,2017/9/22
15443247,2017/9/26
15443247,2017/9/29
15443247,2017/9/30
15443247,2017/10/1
15443247,2017/10/8
15443247,2017/10/15
15443247,2017/10/17
15443247,2017/10/22
15443247,2017/10/26
15443247,2017/11/4
15443247,2017/11/5
15443247,2017/11/15
15443247,2017/11/18
15443247,2017/11/22
15443247,2017/11/26
15443247,2017/11/30
15443247,2017/12/4
15443247,2017/12/6
15443247,2017/12/11
15443247,2017/12/15
15443247,2017/12/18
15443247,2017/12/24
15443247,2017/12/28
15443247,2018/1/1
15443247,2018/1/4
15443247,2018/1/7
15443247,2018/1/14
15443247,2018/1/16
15443247,2018/1/21
15443247,2018/1/28
15443247,2018/2/17
15443247,2018/2/21
15443247,2018/2/23
15443247,2018/2/24
15443247,2018/2/26
15443247,2018/3/6
15443247,2018/3/13
15443247,2018/3/24
15443247,2018/3/27
15443247,2018/4/2
15443247,2018/4/5
15443247,2018/4/10
15443247,2018/4/19
15443247,2018/4/21
15443247,2018/4/23
15443247,2018/5/1
15443247,2018/5/6
15443247,2018/5/8
15443247,2018/5/13
15443247,2018/5/16
15443247,2018/5/29
15443247,2018/5/30
15443247,2018/7/10
15443247,2018/7/16
15443247,2018/7/19
15443247,2018/7/23
15443247,2018/7/27
15443247,2018/8/24
15443247,2018/9/3
15443247,2018/9/13
15443247,2018/9/17
15443247,2018/9/20
15443247,2018/9/27
15443247,2018/10/5
15443247,2018/10/7
15443247,2018/10/16
15443247,2018/10/31
15443247,2018/11/18
15443247,2018/11/20
15443247,2018/11/29
15443247,2018/12/10
15443247,2018/12/19
15443247,2018/12/29
15443247,2019/1/1
15443247,2019/1/8
15443247,2019/1/12
15443247,2019/1/19
15443247,2019/1/28
15443247,2019/2/5
15443247,2019/2/18
15443247,2019/2/21
15443247,2019/2/24
15443247,2019/2/28
15443247,2019/3/5
15443247,2019/3/16
15443247,2019/3/20
15443247,2019/3/23
15443247,2019/3/30
15443247,2019/4/12
15443247,2019/4/16
15443247,2019/4/21
15443247,2019/4/26
15443247,2019/4/29
15443247,2019/5/4
15444779,2017/3/11
15444779,2017/9/16
15444779,2017/9/17
15444779,2017/10/3
15444779,2017/10/7
15444779,2018/6/19
15444779,2018/10/24
15445925,2016/11/26
15445925,2018/2/21
15445925,2019/2/9
15446466,2017/4/16
15446536,2016/10/16
15454952,2016/12/17
15454952,2017/1/23
15454952,2017/2/10
15454952,2017/2/15
15454952,2017/3/4
15454952,2017/3/5
15454952,2017/3/16
15454952,2017/3/21
15454952,2017/4/23
15454952,2017/5/18
15454952,2017/6/5
15454952,2017/6/18
15454952,2017/6/25
15454952,2017/7/8
15454952,2017/7/9
15454952,2017/8/27
15454952,2017/9/8
15454952,2017/10/18
15454952,2017/11/11
15454952,2017/11/16
15454952,2017/12/3
15454952,2018/1/7
15454952,2018/1/20
15454952,2018/1/21
15454952,2018/2/24
15454952,2018/10/15
15454952,2018/12/28
15454952,2019/1/24
15454952,2019/4/4
15454952,2019/4/28
15455539,2016/12/25
15455539,2017/1/7
15455539,2017/1/19
15455539,2017/2/16
15455539,2017/2/23
15455539,2017/3/11
15455539,2017/3/19
15455539,2017/3/25
15455539,2017/3/28
15455539,2017/4/3
15455539,2017/4/10
15455539,2017/4/17
15455539,2017/4/19
15455539,2017/4/24
15455539,2017/4/28
15455539,2017/5/6
15455539,2017/5/19
15455539,2017/6/20
15455539,2017/6/24
15455539,2017/7/1
15455539,2017/7/6
15455539,2017/7/11
15455539,2017/7/18
15455539,2017/7/21
15455539,2017/8/4
15455539,2017/8/5
15455539,2017/8/6
15455539,2017/8/8
15455539,2017/8/19
15455539,2017/8/20
15455539,2017/8/24
15455539,2017/8/27
15455539,2017/9/1
15455539,2017/9/8
15455539,2017/9/10
15455539,2017/9/13
15455539,2017/9/15
15455539,2017/9/18
15455539,2017/9/24
15455539,2017/9/29
15455539,2017/10/4
15455539,2017/10/27
15455539,2017/11/8
15455539,2017/11/16
15455539,2017/11/19
15455539,2017/11/24
15455539,2017/12/8
15455539,2017/12/16
15455539,2017/12/20
15455539,2017/12/23
15455539,2017/12/26
15455539,2018/1/4
15455539,2018/1/12
15455539,2018/1/15
15455539,2018/1/16
15455539,2018/1/18
15455539,2018/1/21
15455539,2018/1/26
15455539,2018/2/11
15455539,2018/3/4
15455539,2018/4/16
15455539,2018/4/20
15455539,2018/4/25
15455539,2018/5/3
15455539,2018/5/19
15455539,2018/5/27
15455539,2018/5/28
15455539,2018/5/29
15455539,2018/6/30
15455539,2018/7/13
15455539,2018/8/5
15455539,2018/8/8
15455539,2018/8/20
15455539,2018/8/26
15455539,2018/9/4
15455539,2018/9/10
15455539,2018/9/18
15455539,2018/9/24
15455539,2018/10/4
15455539,2018/10/14
15455539,2018/10/17
15455539,2018/10/22
15455539,2018/10/30
15455539,2018/11/1
15455539,2018/11/10
15455539,2018/11/20
15455539,2018/12/2
15455539,2018/12/11
15455539,2018/12/18
15455539,2018/12/23
15455539,2018/12/30
15455539,2019/1/1
15455539,2019/1/10
15455539,2019/1/12
15455539,2019/2/17
15455539,2019/3/3
15455539,2019/3/18
15455539,2019/3/24
15455539,2019/4/7
15455539,2019/4/13
15455539,2019/4/25
15455539,2019/5/4
15457746,2017/11/26
15457746,2017/12/9
15457746,2018/1/21
15457746,2018/2/25
15457746,2018/5/1
15457746,2018/5/17
15457746,2018/5/20
15457746,2018/6/8
15457746,2018/6/18
15457746,2018/8/3
15457746,2018/8/28
15457746,2018/9/1
15457746,2018/9/24
15457746,2018/10/5
15457746,2018/10/26
15457746,2018/12/3
15457746,2019/1/1
15457746,2019/1/26
15457746,2019/2/13
15457746,2019/2/28
15457746,2019/4/7
15457746,2019/4/12
15457746,2019/4/25
15458009,2018/4/30
15458009,2018/6/30
15458009,2018/8/16
15458009,2018/8/19
15458009,2018/8/26
15458009,2018/9/23
15458009,2018/10/2
15458009,2019/4/4
15458009,2019/4/8
15462154,2016/10/25
15462154,2016/11/5
15462154,2016/11/16
15462154,2016/11/17
15462154,2016/11/30
15462154,2016/12/3
15462154,2016/12/9
15462154,2016/12/14
15462154,2016/12/24
15462154,2017/1/1
15462154,2017/1/4
15462154,2017/1/18
15462154,2017/1/20
15462154,2017/2/14
15462154,2017/2/16
15462154,2017/3/3
15462154,2017/3/4
15462154,2017/3/10
15462154,2017/3/16
15462154,2017/3/23
15462154,2017/3/24
15462154,2017/3/25
15462154,2017/3/29
15462154,2017/4/2
15462154,2017/4/12
15462154,2017/4/16
15462154,2017/5/5
15462154,2017/5/19
15462154,2017/6/5
15462154,2017/6/8
15462154,2017/6/11
15462154,2017/6/22
15462154,2017/6/30
15462154,2017/8/9
15462154,2017/9/7
15462154,2017/9/11
15462154,2017/9/16
15462154,2017/9/20
15462154,2017/9/21
15462154,2017/9/23
15462154,2017/9/24
15462154,2017/9/30
15462154,2017/10/7
15462154,2017/10/10
15462154,2017/10/12
15462154,2017/11/5
15462154,2017/11/18
15462154,2017/12/2
15462154,2017/12/12
15462154,2018/1/22
15462154,2018/3/2
15462154,2018/4/1
15462154,2018/4/2
15462154,2018/4/7
15462154,2018/5/16
15462154,2018/5/19
15462154,2018/5/22
15462154,2018/5/23
15462154,2018/5/28
15462154,2018/5/30
15462154,2018/5/31
15462154,2018/6/1
15462154,2018/6/4
15462154,2018/6/8
15462154,2018/6/10
15462154,2018/6/11
15462154,2018/6/14
15462154,2018/6/18
15462154,2018/6/20
15462154,2018/7/2
15462154,2018/7/7
15462154,2018/7/10
15462154,2018/7/13
15462154,2018/7/16
15462154,2018/7/22
15462154,2018/8/4
15462154,2018/8/24
15462154,2018/9/5
15462154,2018/9/11
15471895,2016/11/12
15471895,2016/11/18
15471895,2016/11/29
15471895,2016/12/17
15471895,2016/12/22
15471895,2017/3/10
15472798,2016/10/17
15472798,2016/10/19
15472798,2016/10/27
15472798,2016/10/31
15472798,2016/11/4
15472798,2016/11/13
15472798,2016/11/20
15472798,2016/11/22
15472798,2016/11/27
15472798,2016/11/28
15472798,2016/12/1
15472798,2016/12/8
15472798,2016/12/10
15472798,2016/12/14
15472798,2016/12/27
15472798,2017/1/7
15472798,2017/1/16
15472798,2017/1/31
15472798,2017/2/2
15472798,2017/2/9
15472798,2017/2/21
15472798,2017/2/23
15472798,2017/2/26
15472798,2017/3/3
15472798,2017/3/10
15472798,2017/3/16
15472798,2017/3/21
15472798,2017/3/24
15472798,2017/3/25
15472798,2017/3/30
15472798,2017/4/2
15472798,2017/4/16
15472798,2017/4/17
15472798,2017/4/20
15472798,2017/4/29
15472798,2017/5/3
15472798,2017/5/15
15472798,2017/5/17
15472798,2017/5/21
15472798,2017/5/26
15472798,2017/6/5
15472798,2017/6/18
15472798,2017/6/21
15472798,2017/6/27
15472798,2017/8/21
15472798,2017/9/30
15472798,2017/10/2
15472798,2017/11/6
15472798,2017/11/10
15472798,2017/11/13
15472798,2017/11/23
15472798,2017/11/28
15472798,2017/12/1
15472798,2017/12/7
15472798,2017/12/20
15472798,2017/12/24
15472798,2017/12/27
15472798,2018/1/10
15472798,2018/1/16
15472798,2018/1/22
15472798,2018/1/26
15472798,2018/2/4
15472798,2018/2/8
15472798,2018/4/12
15472798,2018/4/16
15472798,2018/4/27
15472798,2018/5/2
15472798,2018/5/10
15472798,2018/5/19
15472798,2018/5/21
15472798,2018/5/23
15472798,2018/5/28
15472798,2018/6/7
15472798,2018/6/10
15472798,2018/6/12
15472798,2018/6/16
15472798,2018/6/19
15472798,2018/6/26
15472798,2018/7/2
15472798,2018/7/11
15472798,2018/7/15
15472798,2018/7/18
15472798,2018/7/22
15472798,2018/7/26
15472798,2018/8/1
15472798,2018/8/4
15472798,2018/8/7
15472798,2018/8/11
15472798,2018/8/17
15472798,2018/8/25
15472798,2018/9/1
15472798,2018/9/5
15472798,2018/9/9
15472798,2018/9/12
15472798,2018/9/17
15473578,2018/6/28
15473579,2017/11/26
15473579,2017/12/27
15473579,2018/1/3
15473579,2018/5/19
15473579,2018/6/19
15473579,2018/8/9
15473579,2019/5/4
15488817,2016/11/29
15488817,2016/12/29
15488817,2016/12/31
15488817,2017/1/4
15488817,2017/2/1
15488817,2017/2/6
15488817,2017/2/17
15488817,2017/2/21
15488817,2017/3/4
15488817,2017/3/6
15488817,2017/3/9
15488817,2017/3/17
15488817,2017/3/30
15488817,2017/4/2
15488817,2017/4/14
15488817,2017/4/17
15500650,2017/1/2
15500650,2017/1/15
15500650,2017/4/29
15500650,2017/5/21
15500650,2017/5/26
15500650,2017/8/30
15500650,2017/8/31
15500650,2017/9/6
15503251,2017/12/18
15503318,2016/11/10
15503318,2017/1/3
15503318,2017/1/21
15503318,2017/4/15
15503318,2017/5/14
15503318,2017/7/31
15503318,2018/1/1
15503318,2018/3/4
15503318,2019/4/28
15503370,2017/7/24
15503370,2019/3/9
15503370,2019/4/28
15503416,2017/4/16
15503416,2017/8/19
15503416,2018/5/22
15503416,2019/3/9
15503416,2019/3/24
15503496,2017/9/2
15503723,2016/10/24
15503723,2016/10/29
15503723,2016/11/1
15503723,2016/11/7
15503723,2016/11/8
15503723,2016/11/12
15503723,2016/11/22
15503723,2016/12/3
15503723,2016/12/7
15503723,2016/12/9
15503723,2016/12/14
15503723,2016/12/17
15503723,2016/12/20
15503723,2016/12/22
15503723,2016/12/25
15503723,2016/12/26
15503723,2016/12/30
15503723,2017/1/1
15503723,2017/1/7
15503723,2017/1/9
15503723,2017/1/14
15503723,2017/1/17
15503723,2017/1/22
15503723,2017/1/24
15503723,2017/2/2
15503723,2017/2/6
15503723,2017/2/10
15503723,2017/2/16
15503723,2017/2/17
15503723,2017/2/21
15503723,2017/2/26
15503723,2017/2/28
15503723,2017/3/3
15503723,2017/3/5
15503723,2017/3/22
15503723,2017/3/25
15503723,2017/3/30
15503723,2017/4/2
15503723,2017/4/5
15503723,2017/4/9
15503723,2017/4/15
15503723,2017/4/28
15503723,2017/4/30
15503723,2017/5/9
15503723,2017/5/14
15503723,2017/5/19
15503723,2017/5/21
15503723,2017/5/25
15503723,2017/6/8
15503723,2017/6/14
15503723,2017/6/16
15503723,2017/7/1
15503723,2017/7/4
15503723,2017/7/8
15503723,2017/7/10
15503723,2017/7/13
15503723,2017/7/18
15503723,2017/7/21
15503723,2017/7/23
15503723,2017/7/28
15503723,2017/8/7
15503723,2017/8/10
15503723,2017/8/16
15503723,2017/8/22
15503723,2017/8/25
15503723,2017/8/29
15503723,2017/9/1
15503723,2017/9/4
15503723,2017/9/6
15503723,2017/9/11
15503723,2017/9/13
15503723,2017/9/15
15503723,2017/9/26
15503723,2017/9/28
15503723,2017/10/1
15503723,2017/10/5
15503723,2017/10/8
15503723,2017/10/15
15503723,2017/10/26
15503723,2017/10/30
15503723,2017/11/5
15503723,2017/11/12
15503723,2017/11/17
15503723,2017/11/19
15503723,2017/11/21
15503723,2017/11/24
15503723,2017/11/27
15503723,2017/12/10
15503723,2017/12/22
15503723,2018/1/1
15503723,2018/1/13
15503723,2018/1/19
15503723,2018/1/23
15503723,2018/1/27
15503723,2018/1/30
15503723,2018/2/11
15503723,2018/2/22
15503723,2018/3/17
15503723,2018/4/3
15503723,2018/4/7
15503723,2018/4/22
15503723,2018/4/27
15503723,2018/4/30
15504354,2017/4/8
15504354,2017/5/12
15507200,2016/12/12
15515278,2016/11/12
15515278,2016/11/24
15515278,2017/1/27
15515278,2017/1/31
15515278,2017/7/11
15515278,2017/7/16
15515278,2017/7/18
15515278,2017/7/24
15515278,2017/7/29
15515278,2017/8/2
15515278,2017/8/5
15515278,2017/8/13
15515278,2017/8/18
15515278,2017/8/30
15515278,2017/9/8
15515278,2017/9/14
15515278,2017/9/17
15515278,2017/10/30
15515278,2017/11/23
15515278,2017/12/10
15515278,2017/12/26
15515278,2018/2/18
15515278,2018/3/1
15515278,2018/3/5
15515278,2018/4/15
15515278,2018/4/19
15515278,2018/4/21
15515278,2018/4/30
15515278,2018/5/24
15515278,2018/7/11
15515278,2018/7/15
15515278,2018/7/21
15515278,2018/7/28
15515278,2018/8/3
15515278,2018/8/6
15515278,2018/8/10
15515278,2018/8/13
15515278,2018/9/30
15515278,2018/10/7
15515278,2018/10/28
15515278,2018/12/31
15515278,2019/1/14
15515278,2019/1/25
15515278,2019/2/4
15515278,2019/2/12
15515278,2019/4/7
15515278,2019/4/16
15520045,2016/12/24
15520045,2017/5/27
15520045,2017/6/9
15520045,2017/7/22
15520045,2017/8/18
15520045,2018/8/13
15524594,2019/4/28
15526505,2016/10/24
15526505,2018/10/1
15530633,2016/11/12
15530633,2016/12/1
15530633,2016/12/3
15530633,2016/12/10
15530633,2016/12/15
15530633,2016/12/20
15530633,2016/12/27
15530633,2017/1/8
15530633,2017/1/11
15530633,2017/2/2
15530633,2017/2/3
15530633,2017/2/8
15530633,2017/2/10
15530633,2017/2/15
15530633,2017/2/16
15530633,2017/2/25
15530633,2017/3/22
15530633,2017/3/25
15530633,2017/3/26
15530633,2017/4/3
15530633,2017/4/7
15530633,2017/4/20
15530633,2017/4/29
15530633,2017/5/2
15530633,2017/5/9
15530633,2017/5/19
15530633,2017/5/21
15530633,2017/5/28
15530633,2017/6/3
15530633,2017/6/18
15530633,2017/6/19
15530633,2017/6/24
15530633,2017/7/23
15530633,2017/7/24
15530633,2017/7/26
15530633,2017/7/27
15530633,2017/7/31
15530633,2017/8/1
15530633,2017/8/14
15530633,2017/8/20
15530633,2017/8/21
15530633,2017/8/23
15530633,2017/8/24
15530633,2017/9/8
15530633,2017/9/9
15530633,2017/9/10
15530633,2017/10/1
15530633,2017/10/6
15530633,2017/12/4
15530633,2017/12/17
15530633,2017/12/23
15530633,2017/12/24
15530633,2018/4/20
15530633,2018/5/28
15530633,2018/7/2
15530633,2018/7/13
15530633,2018/7/23
15530633,2018/8/10
15530633,2018/8/20
15530633,2018/8/31
15530633,2018/9/2
15530633,2018/9/8
15530633,2018/12/20
15530633,2019/4/5
15530633,2019/4/7
15536885,2018/4/9
15537607,2018/4/4
15539236,2017/7/31
15539428,2018/4/7
15539428,2019/4/1
15541519,2016/12/20
15543477,2016/12/10
15543477,2017/4/6
15543477,2017/5/29
15543477,2017/7/23
15543477,2017/7/31
15543477,2017/9/14
15543477,2017/10/6
15543477,2018/1/15
15543477,2018/5/8
15543477,2018/8/29
15543477,2018/10/5
15574824,2017/4/12
15574824,2017/5/9
15574824,2017/6/25
15590251,2018/9/28
15593608,2016/10/31
15593608,2016/11/6
15593608,2016/11/15
15593608,2017/6/28
15593608,2017/7/30
15593608,2017/9/24
15593608,2017/12/18
15593608,2018/1/8
15593608,2018/2/10
15593608,2018/3/4
15593608,2018/9/11
15596621,2017/5/21
15596621,2017/5/28
15596621,2019/1/1
15596621,2019/2/20
15596621,2019/4/21
15596621,2019/5/1
15603089,2016/11/11
15603089,2017/1/11
15603089,2017/1/23
15603089,2017/3/5
15603089,2017/4/16
15603089,2017/5/1
15603089,2017/5/26
15603089,2017/7/19
15603089,2017/8/6
15603089,2017/10/7
15605329,2017/3/25
15605329,2017/6/23
15605600,2017/4/1
15605600,2017/5/15
15605600,2017/5/29
15605600,2017/8/23
15605600,2017/9/23
15605600,2018/7/14
15605600,2018/7/25
15605600,2018/8/14
15605600,2018/9/9
15605600,2018/9/18
15605600,2018/11/7
15605600,2018/11/11
15605600,2018/12/30
15605600,2019/1/24
15605600,2019/2/17
15605600,2019/5/2
15606860,2017/5/3
15606860,2017/8/6
15606860,2018/9/9
15606860,2018/9/10
15607013,2016/12/5
15609880,2016/11/13
15609880,2016/12/3
15609880,2016/12/10
15609880,2016/12/13
15609880,2016/12/23
15609880,2016/12/25
15609880,2017/1/7
15609880,2017/1/13
15609880,2017/1/15
15609880,2017/3/3
15609880,2017/3/11
15609880,2017/3/18
15609880,2017/4/12
15609880,2017/4/22
15609880,2017/4/29
15609880,2017/4/30
15609880,2017/5/1
15609880,2017/6/3
15609880,2017/6/10
15609880,2017/6/11
15609880,2017/6/19
15609880,2017/6/23
15609880,2017/7/2
15609880,2017/8/12
15609880,2017/9/13
15609880,2017/11/5
15609880,2017/11/19
15609880,2017/12/3
15609880,2017/12/17
15609880,2018/1/1
15609880,2018/2/3
15609880,2018/2/4
15609880,2018/3/5
15609880,2018/3/11
15609880,2018/4/3
15609880,2018/4/6
15609880,2018/4/9
15609880,2018/4/16
15609880,2018/4/21
15609880,2018/4/27
15609880,2018/4/30
15609880,2018/5/6
15609880,2018/5/17
15609880,2018/6/3
15609880,2018/6/27
15609880,2018/7/11
15609880,2018/7/18
15609880,2018/7/27
15609880,2018/8/10
15609880,2018/8/17
15609880,2018/8/20
15609880,2018/9/2
